,block_id,text,file,original_type,country,year,language,id,nr_words,topic_nr,topic_name,topic_category,Country,Alpha-2,Alpha-3,Numeric code,Latitude (average),Longitude (average),UN continental,UN statistical,Population_2018,Population_2019,Annex I or II,SIDS,DFID priority,World Bank Income,World Bank Region,Income group,food_score,Country Code,2021_gdp,Region
987,4," The National Dialogue Convenors recognize that more dialogue and consultations are required with stakeholders throughout Country, particularly, in the provinces and rural areas and across private sector, civil society, academia and development partners. Further consultations will, therefore, be organized following the Global Summit to ensure key stakeholders have an opportunity to contribute to the ongoing development of this Pathway Document. Country FSS Roadmap. Version 1.0 dated 15th September 2021.",Vanuatu_2021_ENG,.pdf,Vanuatu,2021,ENG,Vanuatu_2021_ENG_4,70,10,Dialogues,General & Governance,Vanuatu,VU,VUT,548.0,-16.0,167.0,Oceania,Melanesia,"292,680","299,882",Non-Annex I,Pacific,0.0,Lower-middle,East Asia & Pacific,Lower middle income,23.3,VUT,3057.41139994068,Oceania
988,1," The dialogues, in their entirety, focused on the following themes: Building national systems, by strengthening infrastructure, information, communication, coordination and learning; eradicating hunger in Country; promoting access to nutritious and healthy food, particularly for the most vulnerable groups such as women (mothers and adolescent girls), children and the elderly; promoting food safety, along the value chains of food systems (from seed to table); supporting national public policies and strategies to strengthen food control and interventions (from production to consumption); promoting effective integration and coordination across strategic partnerships between government, community and international partners to build sustainable food systems; and raising the demand for healthy and nutritious food, and changing ",Yemen_2022_ENG,.pdf,Yemen,2022,ENG,Yemen_2022_ENG_1,109,10,Dialogues,General & Governance,Yemen,YE,YEM,887.0,15.0,48.0,Asia,Western Asia,"28,498,683","29,161,922",Non-Annex I,,1.0,Low,Middle East & North Africa,Low income,67.2,YEM,,Asia
989,12,"Source: FAO Country (2021) Focus of the Country UNFSS dialogues The main theme that was guiding the discussions was: “Transforming Agriculture Production and Food Systems in Country”. In addition, the dialogues were also structured into five action tracks with guiding goals as listed below: Action Track 1: National Food safety regulations ensure all consumers have access to comprehensive information about how and where food is produced, empowering them to make informed choices. Action Track 2: Sustainable supply chains ensure a responsible use of natural resources, healthy food choices and a reduction of food loss and waste.",Zimbabwe_2021_ENG,.docx,Zimbabwe,2021,ENG,Zimbabwe_2021_ENG_12,96,10,Dialogues,General & Governance,Zimbabwe,ZW,ZWE,716.0,-20.0,30.0,Africa,Eastern Africa,"14,438,802","14,645,468",Non-Annex I,,1.0,Lower-middle,Sub-Saharan Africa,Lower middle income,73.6,ZWE,2323.68725749498,Africa
990,36,"Capacity building and support to farmers to apply good agricultural practices and production practices that are nature friendly (e.g., organic production); Empowering women – economically, socially and politically – must be a central effort to achieve food and nutrition security, shift to sustainable agriculture and food system, and achieve the SDGs; Transform food systems to be attractive to youth, who will be innovators of the agricultural production systems;",Albania_2021_ENG,.docx,Albania,2021,ENG,Albania_2021_ENG_36,67,1,Agricultural innovation,Agriculture,Albania,AL,ALB,8.0,41.0,20.0,Europe,Southern Europe,"2,882,740","2,880,917",Non-Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,30.2,ALB,15810.4274320237,Europe
991,0,"Introduction feuille de route visant la transformation durable des Le présent document porte sur la formulation d’une systèmes alimentaires en Algérie . Celle-ci a été élaborée principalement sur la base des à l’horizon 2030 résultats des différentes consultations tenues entre les départements ministériels concernés (agriculture et développement rural, ressources en eau et sécurité hydrique, santé, industrie, pêche et productions halieutiques, commerce et promotion des exportations, environnement) et les parties preCountry'stes (secteur privé, ONG, profession et i nterprofession, chercheurs et universitaires…) interveCountry'sts dans le système alimentaire national.",Algeria_2022_FR,.pdf,Algeria,2022,FR,Algeria_2022_FR_0,90,1,Agricultural innovation,Agriculture,Algeria,DZ,DZA,12.0,28.0,3.0,Africa,Northern Africa,"42,228,408","43,053,054",Non-Annex I,,0.0,Upper-middle,Middle East & North Africa,Lower middle income,19.3,DZA,12128.2749912629,Africa
992,2," , ce système doit être fondé sur une répartition juste et équitable de la valeur ajoutée entre les D’autre part différents maillons des chaines de valeur agricoles et agroalimentaires (producteurs, transformateurs, transporteurs, distributeurs, recycleurs ) une gouverCountry'sce à la fois horizontale et … dans le cadre d’ verticale qui intégrerait et coordonnerait les activités des interveCountry'sts au niveau des territoires ainsi que des chaines de valeur agricoles, agroalimentaires, . de la pêche et de l’aquaculture P ag e 8 | 41",Algeria_2022_FR,.pdf,Algeria,2022,FR,Algeria_2022_FR_2,80,1,Agricultural innovation,Agriculture,Algeria,DZ,DZA,12.0,28.0,3.0,Africa,Northern Africa,"42,228,408","43,053,054",Non-Annex I,,0.0,Upper-middle,Middle East & North Africa,Lower middle income,19.3,DZA,12128.2749912629,Africa
993,9," En outre, il sera procédé au contrôle strict des publicités à destination des s-santé dans toutes les publicités portant enfants et adolescents ainsi que l’inclusion de message sur les produits alimentaires ; L’utilisation de la méthodologie pour l’identification et l’analyse des investissements dans ▪ l’agriculture et les systèmes alimentaires qui contribuent à des régimes alimentaires sains, disponibles, accessibles et abordables ; -03 du 27 du15 janvier 2018 fixant les dispositions La mise en œuvre du Décret exécutif n° ",Algeria_2022_FR,.pdf,Algeria,2022,FR,Algeria_2022_FR_9,81,1,Agricultural innovation,Agriculture,Algeria,DZ,DZA,12.0,28.0,3.0,Africa,Northern Africa,"42,228,408","43,053,054",Non-Annex I,,0.0,Upper-middle,Middle East & North Africa,Lower middle income,19.3,DZA,12128.2749912629,Africa
994,22," Cette généralisation moyennera quelques investissements somme toute limités, et en tout cas sans aucune commune mesure avec les investissements conséquents consentis pour la réalisation de forages Albien dont la profondeur peut aller à 2000 ml. Enfin, il faut mentionner que ce dernier programme doit faire l’objet d’un ancrage juridique et notamment procéder à la modification de la Loi n° 05-12 du 4 août 2005 relative à l'eau qui en son article 4 cite les eaux non conventionnelles comme les eaux usées traitées mais pas les eaux de drainage. P ag e 28 | 41",Algeria_2022_FR,.pdf,Algeria,2022,FR,Algeria_2022_FR_22,97,1,Agricultural innovation,Agriculture,Algeria,DZ,DZA,12.0,28.0,3.0,Africa,Northern Africa,"42,228,408","43,053,054",Non-Annex I,,0.0,Upper-middle,Middle East & North Africa,Lower middle income,19.3,DZA,12128.2749912629,Africa
995,29," Pour ce qui concerne les start-up, il notamment de : s’agira e La création d’écosystèmes favorisant le transfert et l’innovation et les résultats de la recherch ▪ aux acteurs socio-économiques, notamment ceux activant dans les systèmes alimentaires ; La mise en place réglementaire pour promouvoir le fiCountry'scement participatif d’un cadre ▪ (Crowdfunding) ; L ntégration des start-up , aux IAA, ’i dans les 3 programmes dédiés à l’agriculture, à l’industrie ▪ -commerce : Industrie 4.0, Foodtech, Agritech et Fintech.",Algeria_2022_FR,.pdf,Algeria,2022,FR,Algeria_2022_FR_29,82,1,Agricultural innovation,Agriculture,Algeria,DZ,DZA,12.0,28.0,3.0,Africa,Northern Africa,"42,228,408","43,053,054",Non-Annex I,,0.0,Upper-middle,Middle East & North Africa,Lower middle income,19.3,DZA,12128.2749912629,Africa
996,12,"de leur famille ainsi q populations de la région en viande et en lait très nutritif notamment dans ces contrées éloignées des centres de distribution. En effet, le lait de chamelle est 10 fois plus riche en fer et 3 fois plus riche en vitamine C par rapport au lait de vache.",Algeria_2022_FR,.pdf,Algeria,2022,FR,Algeria_2022_FR_12,52,1,Agricultural innovation,Agriculture,Algeria,DZ,DZA,12.0,28.0,3.0,Africa,Northern Africa,"42,228,408","43,053,054",Non-Annex I,,0.0,Upper-middle,Middle East & North Africa,Lower middle income,19.3,DZA,12128.2749912629,Africa
997,23,"durables (PAN-MCPD), élaboré dans le cadre du projet S witchmed avec l’UE ; Promouvoir des EnR en mettant en place des incitations afin des développer un réseau de PME et ▪ PMI dans le cadre des différents segments des systèmes alimentaires ; Mutualiser des connaissances dans les différentes filières du système alimentaire entre instituts ▪ spécialisés, société civile, institutions publiques et secteur privé ; Introduire l’agroforesterie (arbres rustiques), aquaculture et l’agro écologie dans le programme de ▪ mise en valeur des terres ; Utiliser des NTIC ",Algeria_2022_FR,.pdf,Algeria,2022,FR,Algeria_2022_FR_23,83,1,Agricultural innovation,Agriculture,Algeria,DZ,DZA,12.0,28.0,3.0,Africa,Northern Africa,"42,228,408","43,053,054",Non-Annex I,,0.0,Upper-middle,Middle East & North Africa,Lower middle income,19.3,DZA,12128.2749912629,Africa
998,0,"Overview of Agricultural Sector. Brief of the Strategic Approach Country’s agricultural sector has the opportunity to build on several unique competitive advantages. Among them are a history and geographic location that offer privileged access to the large Eurasian Economic Union (EAEU) market; a compact geographic footprint with close proximity between urban and rural markets; long-lasting vegetation period for high-value plants, favorable agri-climatic zones with long growing seasons and early harvest dates for agricultural products; a rich agronomic legacy as the global birthplace of viniculture and products such as apricots and cherries; and – most importantly – advantaged ecological conditions with high quality water and high altitude lands ",Armenia_2021_ENG,.pdf,Armenia,2021,ENG,Armenia_2021_ENG_0,109,1,Agricultural innovation,Agriculture,Armenia,AM,ARM,51.0,40.0,45.0,Asia,Western Asia,"2,951,745","2,957,731",Non-Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,7.1,ARM,15592.4873567251,Asia
999,6,"government’s policy support and catalytic grant investments into agro-processing industry creation and growth (e.g., priority horticulture value chains, wine, dairy, meat). Beyond creating a conducive policy environment, support for essential public goods (e.g., irrigation), and targeted support schemes for priority value chains and innovative businesses, the government will actively pursue new international investments into agriculture, including support from donors for transformative programmes and large-scale commercial investments from international agribusinesses and domestic agribusiness sector ",Armenia_2021_ENG,.pdf,Armenia,2021,ENG,Armenia_2021_ENG_6,78,1,Agricultural innovation,Agriculture,Armenia,AM,ARM,51.0,40.0,45.0,Asia,Western Asia,"2,951,745","2,957,731",Non-Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,7.1,ARM,15592.4873567251,Asia
1000,7, This focus is articulated in seven strategic priorities that have been defined for Country’s agriculture sector: (1) Increase agriculture sector competitiveness and enhance efficiency (2) Ensure food safety (3) Develop local markets and increase export possibilities (4) Improve food security and nutrition (5) Develop institutional and human capacity (6) Support sustainable rural development (7) Promote digital agriculture and technology innovation. The latter are interconnected and will support the others.,Armenia_2021_ENG,.pdf,Armenia,2021,ENG,Armenia_2021_ENG_7,70,1,Agricultural innovation,Agriculture,Armenia,AM,ARM,51.0,40.0,45.0,Asia,Western Asia,"2,951,745","2,957,731",Non-Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,7.1,ARM,15592.4873567251,Asia
1001,32,"Transforming Agriculture Education and Research The development of the agriculture sector will also require further investment in human capacity across all agriculture market segments and levels. This must include educational and vocational training system reform to engage youth and improve farmer skills and training of the next generation of Countryn agronomists, agricultural technologists, and entrepreneurs (e.g., investment in building greenhouse management, agro-processing, agricultural product marketing, and fiCountry'scial and business literacy skills). To promote the agricultural sector and integrate the latest technologies, it is important to provide the sector with professionals equipped with modern agrarian knowledge and skills.",Armenia_2021_ENG,.pdf,Armenia,2021,ENG,Armenia_2021_ENG_32,100,1,Agricultural innovation,Agriculture,Armenia,AM,ARM,51.0,40.0,45.0,Asia,Western Asia,"2,951,745","2,957,731",Non-Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,7.1,ARM,15592.4873567251,Asia
